Timestamp,E_plus_445LVU_HS--o-_Avg1,E_plus_445LVU_HS--u-_Avg1,E_plus_413TU_HSS-m-_Avg1
2023-08-19 21:30:00+00:00,-14.4592341707,-14.1463325858,26.7518997192
2023-08-19 21:40:00+00:00,-14.4326128122,-14.1359852198,26.752620697
2023-08-19 21:50:00+00:00,-14.4017693467,-14.1237162103,26.7528495789
2023-08-19 22:00:00+00:00,-14.3656921357,-14.1039961648,26.7526817322
2023-08-19 22:10:00+00:00,-14.3311346997,-14.0883226733,26.7520103455
2023-08-19 22:20:00+00:00,-14.3141216052,-14.0878237748,26.7508583069
2023-08-19 22:30:00+00:00,-14.3017648192,-14.0914268738,26.7492256165
2023-08-19 22:40:00+00:00,-14.2510303897,-14.0605603133,26.7470149994
2023-08-19 22:50:00+00:00,-14.2096732587,-14.0337680208,26.7444591522
2023-08-19 23:00:00+00:00,-14.1752035992,-14.0176095033,26.7414264679
2023-08-19 23:10:00+00:00,-14.1443046902,-14.0034604058,26.7378482819
2023-08-19 23:20:00+00:00,-14.1104170712,-13.9848536323,26.7340545654
2023-08-19 23:30:00+00:00,-14.0735591872,-13.9656324698,26.7299633026
2023-08-19 23:40:00+00:00,-14.0393944127,-13.9486609463,26.7254085541
2023-08-19 23:50:00+00:00,-14.0291671407,-13.9538900573,26.7206401825
2023-08-20 00:00:00+00:00,-13.9825162327,-13.9263540438,26.715587616
2023-08-20 00:10:00+00:00,-13.9430992367,-13.9057655643,26.710111618
2023-08-20 00:20:00+00:00,-13.9088651462,-13.8879255913,26.7044696808
2023-08-20 00:30:00+00:00,-13.8727602367,-13.8700070953,26.6985187531
2023-08-20 00:40:00+00:00,-13.8375422372,-13.8523796273,26.6923732758
2023-08-20 00:50:00+00:00,-13.8089299192,-13.8383460048,26.6861991882
2023-08-20 01:00:00+00:00,-13.7651522462,-13.8137432888,26.6797809601
2023-08-20 01:10:00+00:00,-13.7294076342,-13.7960003303,26.6732406616
2023-08-20 01:20:00+00:00,-13.6954461112,-13.7814493488,26.6665668488
2023-08-20 01:30:00+00:00,-13.6894963742,-13.7891082398,26.6596679688
2023-08-20 01:40:00+00:00,-13.6345075047,-13.7542505533,26.652507782
2023-08-20 01:50:00+00:00,-13.5859395567,-13.7237997338,26.6452274323
2023-08-20 02:00:00+00:00,-13.5461576287,-13.7001855613,26.6376552582
2023-08-20 02:10:00+00:00,-13.5066112852,-13.6781881783,26.6296825409
2023-08-20 02:20:00+00:00,-13.4700582862,-13.6589208258,26.6216716766
2023-08-20 02:30:00+00:00,-13.4289321362,-13.6360549933,26.6132659912
2023-08-20 02:40:00+00:00,-13.3956588752,-13.6182750828,26.6046390533
2023-08-20 02:50:00+00:00,-13.3719199897,-13.6113645163,26.5955467224
2023-08-20 03:00:00+00:00,-13.3046759677,-13.5634201798,26.5861244202
2023-08-20 03:10:00+00:00,-13.2585470377,-13.5358287383,26.5760269165
2023-08-20 03:20:00+00:00,-13.2045051407,-13.5018025338,26.5652427673
2023-08-20 03:30:00+00:00,-13.1415063207,-13.4577523243,26.5538959503
2023-08-20 03:40:00+00:00,-13.1000336992,-13.4337455058,26.5419750214
2023-08-20 03:50:00+00:00,-13.0581268607,-13.4101729043,26.5295848846
2023-08-20 04:00:00+00:00,-13.0171208047,-13.3863277663,26.5166244507
2023-08-20 04:10:00+00:00,-12.9674442037,-13.3549207518,26.5036678314
2023-08-20 04:20:00+00:00,-12.9193382022,-13.3245669313,26.4906215668
2023-08-20 04:30:00+00:00,-12.8709642522,-13.2924670048,26.4774074554
2023-08-20 04:40:00+00:00,-12.8249323367,-13.2621501363,26.4639434814
2023-08-20 04:50:00+00:00,-12.7949249722,-13.2455204498,26.450334549
2023-08-20 05:00:00+00:00,-12.7557989887,-13.2227516163,26.4364871979
2023-08-20 05:10:00+00:00,-12.6900054567,-13.1701833043,26.4222507477
2023-08-20 05:20:00+00:00,-12.6802678452,-13.1702202563,26.4079170227
2023-08-20 05:30:00+00:00,-12.6559746332,-13.1559233353,26.3936824799
2023-08-20 05:40:00+00:00,-12.6070971812,-13.1211026008,26.3796463013
2023-08-20 05:50:00+00:00,-12.5844346002,-13.1073784823,26.3664894104
2023-08-20 06:00:00+00:00,-12.5709414472,-13.1028330298,26.3538398743
2023-08-20 06:10:00+00:00,-12.5997616357,-13.1316485993,26.3419189453
2023-08-20 06:20:00+00:00,-12.5953270547,-13.1328819653,26.330947876
2023-08-20 06:30:00+00:00,-12.5709553042,-13.1130787778,26.3215065002
2023-08-20 06:40:00+00:00,-12.6149962912,-13.1510221888,26.3135166168
2023-08-20 06:50:00+00:00,-12.6312287127,-13.1633189278,26.3072357178
2023-08-20 07:00:00+00:00,-12.6409247532,-13.1753107973,26.3025608063
2023-08-20 07:10:00+00:00,-12.6351274587,-13.1699477198,26.2992916107
2023-08-20 07:20:00+00:00,-12.6475442917,-13.1772047268,26.2968921661
2023-08-20 07:30:00+00:00,-12.6789328457,-13.1947167198,26.2951488495
2023-08-20 07:40:00+00:00,-12.6987914767,-13.2062604998,26.2942886353
2023-08-20 07:50:00+00:00,-12.7226135197,-13.2218185008,26.2947368622
2023-08-20 08:00:00+00:00,-12.7594852452,-13.2423330918,26.2965240479
2023-08-20 08:10:00+00:00,-12.8097993147,-13.2728393393,26.2998600006
2023-08-20 08:20:00+00:00,-12.8746828417,-13.3095586223,26.3042354584
2023-08-20 08:30:00+00:00,-12.9346559997,-13.3536319423,26.3098449707
2023-08-20 08:40:00+00:00,-13.0103072527,-13.4010727768,26.3163414001
2023-08-20 08:50:00+00:00,-13.0445089947,-13.4127736028,26.3235988617
2023-08-20 09:00:00+00:00,-13.1177951337,-13.4479454123,26.3317699432
2023-08-20 09:10:00+00:00,-13.2337872757,-13.5253196918,26.3407421112
2023-08-20 09:20:00+00:00,-13.3021630302,-13.5590872168,26.3505210876
2023-08-20 09:30:00+00:00,-13.3625380722,-13.5843227823,26.3610095978
2023-08-20 09:40:00+00:00,-13.4750841612,-13.6536639853,26.3722305298
2023-08-20 09:50:00+00:00,-13.5371822142,-13.6758738733,26.3842220306
2023-08-20 10:00:00+00:00,-13.6639235907,-13.7568050618,26.3969020844
2023-08-20 10:10:00+00:00,-13.7159976387,-13.7663578978,26.4101696014
2023-08-20 10:20:00+00:00,-13.7998898387,-13.8013172178,26.424238205
2023-08-20 10:30:00+00:00,-13.8897872037,-13.8483746288,26.4389152527
2023-08-20 10:40:00+00:00,-14.0031555367,-13.9049156063,26.4541549683
2023-08-20 10:50:00+00:00,-14.1023608997,-13.9612902688,26.4700508118
2023-08-20 11:00:00+00:00,-14.1792917242,-13.9880502283,26.4864997864
2023-08-20 11:10:00+00:00,-14.2786218157,-14.0378423043,26.5034275055
2023-08-20 11:20:00+00:00,-14.4032706302,-14.0993721738,26.5208129883
2023-08-20 11:30:00+00:00,-14.5314070532,-14.1710138248,26.5387325287
2023-08-20 11:40:00+00:00,-14.6300442482,-14.2117519633,26.5569496155
2023-08-20 11:50:00+00:00,-14.7520507932,-14.2858742188,26.5755405426
2023-08-20 12:00:00+00:00,-14.8424608982,-14.3215356733,26.5945587158
2023-08-20 12:10:00+00:00,-14.9323859772,-14.3602782488,26.613861084
2023-08-20 12:20:00+00:00,-15.0654143087,-14.4301229693,26.6337966919
2023-08-20 12:30:00+00:00,-15.1608780027,-14.4776561838,26.654209137
2023-08-20 12:40:00+00:00,-15.2306857712,-14.4974547678,26.6751079559
2023-08-20 12:50:00+00:00,-15.3201997282,-14.5345574588,26.696187973
2023-08-20 13:00:00+00:00,-15.4184858482,-14.5809912738,26.7174758911
2023-08-20 13:10:00+00:00,-15.5754101267,-14.6725654598,26.7388973236
2023-08-20 13:20:00+00:00,-15.6474028527,-14.7001522823,26.7602329254
2023-08-20 13:30:00+00:00,-15.7364502597,-14.7406502018,26.7819137573
2023-08-20 13:40:00+00:00,-15.8371846357,-14.8039816363,26.8035144806
2023-08-20 13:50:00+00:00,-15.9198527077,-14.8445488563,26.8251800537
2023-08-20 14:00:00+00:00,-15.9820616322,-14.8723805013,26.8469161987
2023-08-20 14:10:00+00:00,-16.0855491492,-14.9325753713,26.8687725067
2023-08-20 14:20:00+00:00,-16.1803430262,-14.9812264768,26.8908405304
2023-08-20 14:30:00+00:00,-16.2575325302,-15.0259187893,26.9132347107
2023-08-20 14:40:00+00:00,-16.3501368462,-15.0925669138,26.9358215332
2023-08-20 14:50:00+00:00,-16.4594540062,-15.1679918203,26.958688736
2023-08-20 15:00:00+00:00,-16.5518873882,-15.2325057963,26.9818115234
2023-08-20 15:10:00+00:00,-16.6350081532,-15.2835589678,27.0051040649
2023-08-20 15:20:00+00:00,-16.7013005837,-15.3226895703,27.0285739899
2023-08-20 15:30:00+00:00,-16.7474156567,-15.3536669868,27.0520858765
2023-08-20 15:40:00+00:00,-16.7809429782,-15.3908944063,27.0751838684
2023-08-20 15:50:00+00:00,-16.8424266577,-15.4321914903,27.0979194641
2023-08-20 16:00:00+00:00,-16.8951243172,-15.4803483163,27.1202049255
2023-08-20 16:10:00+00:00,-16.9284807202,-15.4898734383,27.1418380737
2023-08-20 16:20:00+00:00,-16.9444914142,-15.5028399788,27.163022995
2023-08-20 16:30:00+00:00,-16.9328321592,-15.4867969518,27.1840496063
2023-08-20 16:40:00+00:00,-16.9573240037,-15.5034358763,27.2046985626
2023-08-20 16:50:00+00:00,-16.9649228477,-15.5136723863,27.2251644135
2023-08-20 17:00:00+00:00,-16.9681240627,-15.5205968098,27.2453022003
2023-08-20 17:10:00+00:00,-16.9833725752,-15.5367368513,27.2651748657
2023-08-20 17:20:00+00:00,-16.9892992017,-15.5507150303,27.2846851349
2023-08-20 17:30:00+00:00,-16.9908466907,-15.5637924423,27.3037548065
2023-08-20 17:40:00+00:00,-16.9902369362,-15.5757011543,27.322473526
2023-08-20 17:50:00+00:00,-16.9934889602,-15.5923446978,27.3406295776
2023-08-20 18:00:00+00:00,-16.9922648322,-15.6031540103,27.3583698273
2023-08-20 18:10:00+00:00,-16.9834372412,-15.6097181208,27.3753566742
2023-08-20 18:20:00+00:00,-16.9769193207,-15.6163007073,27.3920516968
2023-08-20 18:30:00+00:00,-16.9515174557,-15.6095887733,27.4079322815
2023-08-20 18:40:00+00:00,-16.9241108052,-15.6005394393,27.4231357574
2023-08-20 18:50:00+00:00,-16.9137726772,-15.6053528248,27.4374389648
2023-08-20 19:00:00+00:00,-16.8797464727,-15.5899010608,27.4506607056
2023-08-20 19:10:00+00:00,-16.8649645102,-15.5907417808,27.4624862671
2023-08-20 19:20:00+00:00,-16.8328645837,-15.5741213323,27.4731960297
2023-08-20 19:30:00+00:00,-16.7987552217,-15.5587942968,27.4826564789
2023-08-20 19:40:00+00:00,-16.7755429487,-15.5534820283,27.4909763336
2023-08-20 19:50:00+00:00,-16.7564234197,-15.5553805768,27.4982242584
2023-08-20 20:00:00+00:00,-16.7280513052,-15.5490428283,27.5046348572
2023-08-20 20:10:00+00:00,-16.6799960972,-15.5202457348,27.5101451874
2023-08-20 20:20:00+00:00,-16.6498409247,-15.5085264173,27.5149936676
2023-08-20 20:30:00+00:00,-16.6480301372,-15.5259644908,27.5193080902
2023-08-20 20:40:00+00:00,-16.6011759622,-15.5016112318,27.5226764679
2023-08-20 20:50:00+00:00,-16.5572088947,-15.4811890363,27.5253372192
2023-08-20 21:00:00+00:00,-16.5236446212,-15.4682686858,27.5272903442
2023-08-20 21:10:00+00:00,-16.4967969007,-15.4643791933,27.5284194946
2023-08-20 21:20:00+00:00,-16.4427273052,-15.4340669438,27.5291633606
2023-08-20 21:30:00+00:00,-16.3826386567,-15.4011032023,27.5291652679
2023-08-20 21:40:00+00:00,-16.3607244157,-15.4050481383,27.528629303
2023-08-20 21:50:00+00:00,-16.3255803357,-15.3966501298,27.5277442932
2023-08-20 22:00:00+00:00,-16.2678937687,-15.3641991283,27.5263500214
2023-08-20 22:10:00+00:00,-16.2210488317,-15.3425943913,27.5245094299
2023-08-20 22:20:00+00:00,-16.1876785717,-15.3332863778,27.5223693848
2023-08-20 22:30:00+00:00,-16.1390644337,-15.3107716203,27.519739151
2023-08-20 22:40:00+00:00,-16.0770264277,-15.2740754168,27.5168190002
2023-08-20 22:50:00+00:00,-16.0271927652,-15.2501517558,27.5133666992
2023-08-20 23:00:00+00:00,-16.0085305637,-15.2536393643,27.5093135834
2023-08-20 23:10:00+00:00,-15.9366163607,-15.2094413313,27.5048942566
2023-08-20 23:20:00+00:00,-15.9186609127,-15.2136495658,27.5000247955
2023-08-20 23:30:00+00:00,-15.8581657767,-15.1790182258,27.4949359894
2023-08-20 23:40:00+00:00,-15.8073389517,-15.1541106403,27.4894237518
2023-08-20 23:50:00+00:00,-15.7398824402,-15.1150123708,27.4836235046
2023-08-21 00:00:00+00:00,-15.6872586847,-15.0882062368,27.4773006439
2023-08-21 00:10:00+00:00,-15.6653721577,-15.0909639968,27.470790863
2023-08-21 00:20:00+00:00,-15.5975876817,-15.0496068658,27.4639606476
2023-08-21 00:30:00+00:00,-15.5443495527,-15.0214749548,27.4566745758
2023-08-21 00:40:00+00:00,-15.4839052257,-14.9881509003,27.4491825104
2023-08-21 00:50:00+00:00,-15.4617969712,-14.9922251683,27.4411964417
2023-08-21 01:00:00+00:00,-15.3950795462,-14.9488863313,27.4329471588
2023-08-21 01:10:00+00:00,-15.3344319832,-14.9136960458,27.4241790771
2023-08-21 01:20:00+00:00,-15.2863213472,-14.8901142218,27.4152431488
2023-08-21 01:30:00+00:00,-15.2839562332,-14.9104809738,27.4059352875
2023-08-21 01:40:00+00:00,-15.2182735572,-14.8682877418,27.3961982727
2023-08-21 01:50:00+00:00,-15.1497268687,-14.8262146038,27.3861942291
2023-08-21 02:00:00+00:00,-15.1277710567,-14.8242744843,27.3758487701
2023-08-21 02:10:00+00:00,-15.0668555452,-14.7901928363,27.3653507233
2023-08-21 02:20:00+00:00,-15.0162273682,-14.7633543538,27.354309082
2023-08-21 02:30:00+00:00,-14.9703940697,-14.7393383128,27.3429718018
2023-08-21 02:40:00+00:00,-14.8984244542,-14.6938191373,27.3313007355
2023-08-21 02:50:00+00:00,-14.8376382902,-14.6585641858,27.319234848
2023-08-21 03:00:00+00:00,-14.7884652067,-14.6267229388,27.3069458008
2023-08-21 03:10:00+00:00,-14.7319935297,-14.5964707363,27.2942218781
2023-08-21 03:20:00+00:00,-14.6719741817,-14.5613451323,27.2811183929
2023-08-21 03:30:00+00:00,-14.6213875757,-14.5285892458,27.2677211761
2023-08-21 03:40:00+00:00,-14.5450018397,-14.4822801593,27.2539482117
2023-08-21 03:50:00+00:00,-14.4818274667,-14.4408306483,27.2396297455
2023-08-21 04:00:00+00:00,-14.4390937652,-14.4162972328,27.2249794006
2023-08-21 04:10:00+00:00,-14.3880128797,-14.3867610373,27.2096176147
2023-08-21 04:20:00+00:00,-14.3153734472,-14.3401055103,27.1940135956
2023-08-21 04:30:00+00:00,-14.2544348562,-14.2963832653,27.1780281067
2023-08-21 04:40:00+00:00,-14.1993397497,-14.2657245753,27.1615638733
2023-08-21 04:50:00+00:00,-14.1334168547,-14.2233835198,27.144618988
2023-08-21 05:00:00+00:00,-14.0806499102,-14.1817122658,27.126991272
2023-08-21 05:10:00+00:00,-14.0444017962,-14.1678264668,27.1088867188
2023-08-21 05:20:00+00:00,-14.0064953217,-14.1421890328,27.0903873444
2023-08-21 05:30:00+00:00,-13.9748804212,-14.1272869763,27.0715560913
2023-08-21 05:40:00+00:00,-13.9243862107,-14.0939351923,27.052772522
2023-08-21 05:50:00+00:00,-13.8897179032,-14.0756055743,27.0344944
2023-08-21 06:00:00+00:00,-13.8566155762,-14.0585970833,27.0166988373
2023-08-21 06:10:00+00:00,-13.8376484742,-14.0508273208,26.9998779297
2023-08-21 06:20:00+00:00,-13.8121773242,-14.0368214278,26.9839382172
2023-08-21 06:30:00+00:00,-13.7947392507,-14.0285389098,26.9693012238
2023-08-21 06:40:00+00:00,-13.7877085747,-14.0219886563,26.9561920166
2023-08-21 06:50:00+00:00,-13.7880180787,-14.0296706578,26.9447250366
2023-08-21 07:00:00+00:00,-13.8033358762,-14.0488502338,26.9343338013
2023-08-21 07:10:00+00:00,-13.8074471117,-14.0532986873,26.9251384735
2023-08-21 07:20:00+00:00,-13.8215962092,-14.0606942798,26.9167461395
2023-08-21 07:30:00+00:00,-13.8379071692,-14.0735268538,26.9091567993
2023-08-21 07:40:00+00:00,-13.8589714522,-14.0859945113,26.9024333954
2023-08-21 07:50:00+00:00,-13.8879810197,-14.1115488188,26.8969898224
2023-08-21 08:00:00+00:00,-13.9285713502,-14.1336385973,26.893081665
2023-08-21 08:10:00+00:00,-13.9791995272,-14.1711708863,26.8907737732
2023-08-21 08:20:00+00:00,-14.0407340157,-14.2030398473,26.8898887634
2023-08-21 08:30:00+00:00,-14.0853847572,-14.2293332568,26.8905944824
2023-08-21 08:40:00+00:00,-14.1428449777,-14.2639045343,26.8928050995
2023-08-21 08:50:00+00:00,-14.2083844492,-14.3019080233,26.8965034485
2023-08-21 09:00:00+00:00,-14.2707504352,-14.3306496733,26.9016036987
2023-08-21 09:10:00+00:00,-14.3321694487,-14.3693506778,26.9078216553
2023-08-21 09:20:00+00:00,-14.4279518692,-14.4261595573,26.9152736664
2023-08-21 09:30:00+00:00,-14.4793561157,-14.4472515543,26.9237098694
2023-08-21 09:40:00+00:00,-14.5677337057,-14.4933111993,26.9330921173
2023-08-21 09:50:00+00:00,-14.6444012162,-14.5250646698,26.9433326721
2023-08-21 10:00:00+00:00,-14.7257296697,-14.5669622703,26.9543190002
2023-08-21 10:10:00+00:00,-14.8078157012,-14.6065132328,26.9657936096
2023-08-21 10:20:00+00:00,-14.9025772452,-14.6569104443,26.9779052734
2023-08-21 10:30:00+00:00,-15.0099034612,-14.7090029683,26.9905128479
2023-08-21 10:40:00+00:00,-15.0944331297,-14.7462950693,27.0035476685
2023-08-21 10:50:00+00:00,-15.1989646182,-14.7934772088,27.0171413422
2023-08-21 11:00:00+00:00,-15.2827736762,-14.8351068763,27.0313453674
2023-08-21 11:10:00+00:00,-15.3801359187,-14.8766626398,27.0459728241
2023-08-21 11:20:00+00:00,-15.4690863267,-14.9182414983,27.0611724854
2023-08-21 11:30:00+00:00,-15.5739688902,-14.9666154328,27.0765190125
2023-08-21 11:40:00+00:00,-15.6860253187,-15.0195995013,27.0923519135
2023-08-21 11:50:00+00:00,-15.7831519767,-15.0725004123,27.1084766388
2023-08-21 12:00:00+00:00,-15.8182914532,-15.0554734453,27.1248378754
2023-08-21 12:10:00+00:00,-15.8386997917,-15.0292909073,27.1415691376
2023-08-21 12:20:00+00:00,-16.0042899807,-15.1356516748,27.1587505341
2023-08-21 12:30:00+00:00,-16.2906903007,-15.3127902783,27.1761989594
2023-08-21 12:40:00+00:00,-16.3133898337,-15.3260663228,27.1942653656
2023-08-21 12:50:00+00:00,-16.3700786192,-15.3550343193,27.212852478
2023-08-21 13:00:00+00:00,-16.4712102757,-15.4024058533,27.2319583893
2023-08-21 13:10:00+00:00,-16.5572966712,-15.4478095538,27.2513923645
2023-08-21 13:20:00+00:00,-16.6444778472,-15.4962897253,27.271402359
2023-08-21 13:30:00+00:00,-16.7298759497,-15.5319419573,27.2915477753
2023-08-21 13:40:00+00:00,-16.8249008077,-15.5797615653,27.312122345
2023-08-21 13:50:00+00:00,-16.9253256952,-15.6292626288,27.3329257965
2023-08-21 14:00:00+00:00,-17.0036792802,-15.6692431893,27.3539199829
2023-08-21 14:10:00+00:00,-17.1024411882,-15.7271052938,27.3749656677
2023-08-21 14:20:00+00:00,-17.1851785452,-15.7721532848,27.3960952759
2023-08-21 14:30:00+00:00,-17.2692462827,-15.8219684713,27.4176387787
2023-08-21 14:40:00+00:00,-17.3365041617,-15.8640138798,27.43983078
2023-08-21 14:50:00+00:00,-17.3870584347,-15.9014075988,27.4625911713
2023-08-21 15:00:00+00:00,-17.4264754307,-15.9359142258,27.4857959747
2023-08-21 15:10:00+00:00,-17.4659340132,-15.9715294903,27.5091762543
2023-08-21 15:20:00+00:00,-17.4969992062,-15.9915959763,27.5324211121
2023-08-21 15:30:00+00:00,-17.5455255832,-16.0314425858,27.5551872253
2023-08-21 15:40:00+00:00,-17.5854922867,-16.0566227078,27.5776290894
2023-08-21 15:50:00+00:00,-17.6337553497,-16.0932542453,27.5995483398
2023-08-21 16:00:00+00:00,-17.6694630097,-16.1127155958,27.6211967468
2023-08-21 16:10:00+00:00,-17.7003757602,-16.1356738238,27.6425590515
2023-08-21 16:20:00+00:00,-17.7214169482,-16.1576481118,27.6635360718
2023-08-21 16:30:00+00:00,-17.7399405797,-16.1801212983,27.6843719482
2023-08-21 16:40:00+00:00,-17.7716663517,-16.2023773763,27.7047863007
2023-08-21 16:50:00+00:00,-17.7704006372,-16.2043867963,27.7248191833
2023-08-21 17:00:00+00:00,-17.7830715462,-16.2197369268,27.744644165
2023-08-21 17:10:00+00:00,-17.7826927572,-16.2344218748,27.7641487122
2023-08-21 17:20:00+00:00,-17.7952527947,-16.2588213393,27.7831916809
2023-08-21 17:30:00+00:00,-17.7868640397,-16.2677182308,27.8019523621
2023-08-21 17:40:00+00:00,-17.7908782607,-16.2876369088,27.8201999664
2023-08-21 17:50:00+00:00,-17.7995488057,-16.3095650068,27.8384094238
2023-08-21 18:00:00+00:00,-17.8042513197,-16.3342462458,27.8566131592
2023-08-21 18:10:00+00:00,-17.8026391492,-16.3477209228,27.8745708466
2023-08-21 18:20:00+00:00,-17.7937191782,-16.3600084238,27.8922672272
2023-08-21 18:30:00+00:00,-17.7769047007,-16.3649603793,27.9095726013
2023-08-21 18:40:00+00:00,-17.7734494252,-16.3815392568,27.9263916016
2023-08-21 18:50:00+00:00,-17.7570275937,-16.3875813738,27.9422683716
2023-08-21 19:00:00+00:00,-17.7350902577,-16.3871332998,27.9574337006
2023-08-21 19:10:00+00:00,-17.7251170617,-16.3944272743,27.9714565277
2023-08-21 19:20:00+00:00,-17.6931372292,-16.3880017338,27.9845905304
2023-08-21 19:30:00+00:00,-17.6457287432,-16.3694041983,27.9968624115
2023-08-21 19:40:00+00:00,-17.6238375972,-16.3684295118,28.0084209442
2023-08-21 19:50:00+00:00,-17.6228721487,-16.3864080548,28.0187740326
2023-08-21 20:00:00+00:00,-17.5692921827,-16.3610431573,28.0279159546
2023-08-21 20:10:00+00:00,-17.5067229607,-16.3266566398,28.0358486176
2023-08-21 20:20:00+00:00,-17.4676431672,-16.3118977878,28.0424079895
2023-08-21 20:30:00+00:00,-17.4336723907,-16.3041603583,28.0477180481
2023-08-21 20:40:00+00:00,-17.3892387732,-16.2848006258,28.0515155792
2023-08-21 20:50:00+00:00,-17.3620492157,-16.2818349953,28.0543003082
2023-08-21 21:00:00+00:00,-17.3097904077,-16.2538416698,28.0558853149
2023-08-21 21:10:00+00:00,-17.2884166207,-16.2570151708,28.0565776825
2023-08-21 21:20:00+00:00,-17.2348920982,-16.2306524763,28.0562992096
2023-08-21 21:30:00+00:00,-17.1633705567,-16.1872905443,28.0554428101
2023-08-21 21:40:00+00:00,-17.1427312527,-16.1913648278,28.0539035797
2023-08-21 21:50:00+00:00,-17.0757459102,-16.1511902538,28.0515441895
2023-08-21 22:00:00+00:00,-17.0338760392,-16.1346945183,28.0485095978
2023-08-21 22:10:00+00:00,-16.9814832492,-16.1091864163,28.044719696
2023-08-21 22:20:00+00:00,-16.9125670252,-16.0684575158,28.040102005
2023-08-21 22:30:00+00:00,-16.8626825537,-16.0432219503,28.0345287323
2023-08-21 22:40:00+00:00,-16.8254689912,-16.0301907283,28.0282745361
2023-08-21 22:50:00+00:00,-16.7854745737,-16.0146373463,28.0211372375
2023-08-21 23:00:00+00:00,-16.7161425932,-15.9737560188,28.0133590698
2023-08-21 23:10:00+00:00,-16.6487045577,-15.9324543158,28.0051937103
2023-08-21 23:20:00+00:00,-16.6276033227,-15.9351474098,27.9965744019
2023-08-21 23:30:00+00:00,-16.5368329047,-15.8717466903,27.9872817993
2023-08-21 23:40:00+00:00,-16.4825969942,-15.8420303538,27.9775485992
2023-08-21 23:50:00+00:00,-16.4305737552,-15.8152796323,27.9675045013
2023-08-22 00:00:00+00:00,-16.3913276777,-15.8012367718,27.9569320679
2023-08-22 00:10:00+00:00,-16.3503123837,-15.7865518393,27.946149826
2023-08-22 00:20:00+00:00,-16.2811051317,-15.7420673973,27.9350852966
2023-08-22 00:30:00+00:00,-16.2359970782,-15.7212294608,27.92395401
2023-08-22 00:40:00+00:00,-16.1673764857,-15.6784865213,27.912733078
2023-08-22 00:50:00+00:00,-16.1331100777,-15.6642127108,27.9011135101
2023-08-22 01:00:00+00:00,-16.0769663807,-15.6356327258,27.889257431
2023-08-22 01:10:00+00:00,-16.0130067157,-15.5946682408,27.8769321442
2023-08-22 01:20:00+00:00,-15.9804032717,-15.5837065013,27.8641014099
2023-08-22 01:30:00+00:00,-15.9147575477,-15.5424971938,27.8510227203
2023-08-22 01:40:00+00:00,-15.8471439747,-15.5013294573,27.8374004364
2023-08-22 01:50:00+00:00,-15.8096948277,-15.4871895978,27.8238601685
2023-08-22 02:00:00+00:00,-15.7776734242,-15.4786576383,27.809961319
2023-08-22 02:10:00+00:00,-15.7265879197,-15.4520085503,27.7959632874
2023-08-22 02:20:00+00:00,-15.6703194942,-15.4193496628,27.7817726135
2023-08-22 02:30:00+00:00,-15.6083230747,-15.3812168573,27.7675514221
2023-08-22 02:40:00+00:00,-15.5728463802,-15.3665780993,27.7532043457
2023-08-22 02:50:00+00:00,-15.5111502112,-15.3301867808,27.7388591766
2023-08-22 03:00:00+00:00,-15.4679684357,-15.3100925653,27.724407196
2023-08-22 03:10:00+00:00,-15.4251515922,-15.2898274313,27.7099323273
2023-08-22 03:20:00+00:00,-15.3451719952,-15.2349817818,27.6954975128
2023-08-22 03:30:00+00:00,-15.3007429812,-15.2112844518,27.6808738708
2023-08-22 03:40:00+00:00,-15.2536901892,-15.1836976448,27.6661376953
2023-08-22 03:50:00+00:00,-15.2117094467,-15.1643702453,27.6513805389
2023-08-22 04:00:00+00:00,-15.1424606082,-15.1235997738,27.6363010406
2023-08-22 04:10:00+00:00,-15.1153080182,-15.1142178408,27.6212520599
2023-08-22 04:20:00+00:00,-15.0515931912,-15.0726020303,27.6060829163
2023-08-22 04:30:00+00:00,-15.0063788852,-15.0472879418,27.5908622742
2023-08-22 04:40:00+00:00,-14.9608319957,-15.0275078338,27.5755119324
2023-08-22 04:50:00+00:00,-14.9019536337,-14.9858920233,27.5601768494
2023-08-22 05:00:00+00:00,-14.8585778447,-14.9609705808,27.5445842743
2023-08-22 05:10:00+00:00,-14.8156870972,-14.9464288373,27.5289764404
2023-08-22 05:20:00+00:00,-14.7580605772,-14.9040785438,27.5135097504
2023-08-22 05:30:00+00:00,-14.7313560612,-14.8895414193,27.4979915619
2023-08-22 05:40:00+00:00,-14.7146016307,-14.8913337308,27.4823970795
2023-08-22 05:50:00+00:00,-14.6695905917,-14.8603332038,27.466840744
2023-08-22 06:00:00+00:00,-14.6472328957,-14.8522308423,27.4514083862
2023-08-22 06:10:00+00:00,-14.6249213742,-14.8382388063,27.4368476868
2023-08-22 06:20:00+00:00,-14.6215030507,-14.8457591273,27.4236450195
2023-08-22 06:30:00+00:00,-14.6014319302,-14.8398509613,27.4119644165
2023-08-22 06:40:00+00:00,-14.5944936497,-14.8412968168,27.402179718
2023-08-22 06:50:00+00:00,-14.5965677512,-14.8482489543,27.3938560486
2023-08-22 07:00:00+00:00,-14.6006558762,-14.8539215358,27.3867645264
2023-08-22 07:10:00+00:00,-14.6121673232,-14.8685464213,27.3806819916
2023-08-22 07:20:00+00:00,-14.6311344252,-14.8777435788,27.3756160736
2023-08-22 07:30:00+00:00,-14.6552520997,-14.8949229728,27.3712310791
